시점,시도,주택유형,개수
2021.06,부산광역시,다가구,74
2021.06,서울특별시,다가구,237
2021.06,세종특별자치시,다가구,0
2021.06,울산광역시,다가구,57
2021.06,인천광역시,다가구,30
2021.06,전라남도,다가구,166
2021.06,전북특별자치도,다가구,297
2021.06,제주특별자치도,다가구,83
2021.06,충청남도,다가구,346
2021.06,충청북도,다가구,341
2021.07,강원특별자치도,다가구,360
2021.07,경기도,다가구,1167
2021.07,경상남도,다가구,241
2021.07,경상북도,다가구,311
2021.07,광주광역시,다가구,172
2021.07,대구광역시,다가구,248
2021.07,대전광역시,다가구,410
2021.07,부산광역시,다가구,16
2021.07,서울특별시,다가구,186
2021.07,세종특별자치시,다가구,43
2021.07,울산광역시,다가구,70
2021.07,인천광역시,다가구,38
2021.07,전라남도,다가구,185
2021.07,전북특별자치도,다가구,235
2021.07,제주특별자치도,다가구,58
2021.07,충청남도,다가구,954
2021.07,충청북도,다가구,464
2021.08,강원특별자치도,다가구,265
2021.08,경기도,다가구,1104
2021.08,경상남도,다가구,195
2021.08,경상북도,다가구,144
2021.08,광주광역시,다가구,141
2021.08,대구광역시,다가구,243
2021.08,대전광역시,다가구,554
2021.08,부산광역시,다가구,9
2021.08,서울특별시,다가구,214
2021.08,세종특별자치시,다가구,0
2021.08,울산광역시,다가구,22
2021.08,인천광역시,다가구,10
2021.08,전라남도,다가구,133
2021.08,전북특별자치도,다가구,121
2021.08,제주특별자치도,다가구,80
2021.08,충청남도,다가구,409
2021.08,충청북도,다가구,360
2021.09,강원특별자치도,다가구,225
2021.09,경기도,다가구,1092
2021.09,경상남도,다가구,245
2021.09,경상북도,다가구,96
2021.09,광주광역시,다가구,180
2021.09,대구광역시,다가구,89
2021.09,대전광역시,다가구,352
2021.09,부산광역시,다가구,24
2021.09,서울특별시,다가구,158
2021.09,세종특별자치시,다가구,0
2021.09,울산광역시,다가구,26
2021.09,인천광역시,다가구,17
2021.09,전라남도,다가구,162
2021.09,전북특별자치도,다가구,169
2021.09,제주특별자치도,다가구,55
2021.09,충청남도,다가구,195
2021.09,충청북도,다가구,150
2021.10,강원특별자치도,다가구,148
2021.10,경기도,다가구,1043
2021.10,경상남도,다가구,192
2021.10,경상북도,다가구,100
2021.10,광주광역시,다가구,311
2021.10,대구광역시,다가구,153
2021.10,대전광역시,다가구,442
2021.10,부산광역시,다가구,9
2021.10,서울특별시,다가구,147
2021.10,세종특별자치시,다가구,0
2021.10,울산광역시,다가구,41
2021.10,인천광역시,다가구,2
2021.10,전라남도,다가구,173
2021.10,전북특별자치도,다가구,153
2021.10,제주특별자치도,다가구,64
2021.10,충청남도,다가구,207
2021.10,충청북도,다가구,242
2021.11,강원특별자치도,다가구,180
2021.11,경기도,다가구,930
2021.11,경상남도,다가구,189
2021.11,경상북도,다가구,212
2021.11,광주광역시,다가구,122
2021.11,대구광역시,다가구,80
2021.11,대전광역시,다가구,355
2021.11,부산광역시,다가구,33
2021.11,서울특별시,다가구,143
2021.11,세종특별자치시,다가구,11
2021.11,울산광역시,다가구,23
2021.11,인천광역시,다가구,14
2021.11,전라남도,다가구,117
2021.11,전북특별자치도,다가구,101
2021.11,제주특별자치도,다가구,80
2021.11,충청남도,다가구,309
2021.11,충청북도,다가구,126
2021.12,강원특별자치도,다가구,95
2021.12,경기도,다가구,522
2021.12,경상남도,다가구,176
2021.12,경상북도,다가구,96
2021.12,광주광역시,다가구,117
2021.12,대구광역시,다가구,105
2021.12,대전광역시,다가구,234
2021.12,부산광역시,다가구,5
2021.12,서울특별시,다가구,94
2021.12,세종특별자치시,다가구,0
2021.12,울산광역시,다가구,23
2021.12,인천광역시,다가구,0
2021.12,전라남도,다가구,41
2021.12,전북특별자치도,다가구,118
2021.12,제주특별자치도,다가구,81
2021.12,충청남도,다가구,120
2021.12,충청북도,다가구,101
2022.01,강원특별자치도,다가구,60
2022.01,경기도,다가구,491
2022.01,경상남도,다가구,86
2022.01,경상북도,다가구,135
2022.01,광주광역시,다가구,125
2022.01,대구광역시,다가구,77
2022.01,대전광역시,다가구,191
2022.01,부산광역시,다가구,71
2022.01,서울특별시,다가구,99
2022.01,세종특별자치시,다가구,0
2022.01,울산광역시,다가구,16
2022.01,인천광역시,다가구,0
2022.01,전라남도,다가구,39
2022.01,전북특별자치도,다가구,153
2022.01,제주특별자치도,다가구,49
2022.01,충청남도,다가구,651
2022.01,충청북도,다가구,70
2022.02,강원특별자치도,다가구,89
2022.02,경기도,다가구,756
2022.02,경상남도,다가구,150
2022.02,경상북도,다가구,131
2022.02,광주광역시,다가구,169
2022.02,대구광역시,다가구,108
2022.02,대전광역시,다가구,192
2022.02,부산광역시,다가구,11
2022.02,서울특별시,다가구,152
2022.02,세종특별자치시,다가구,0
2022.02,울산광역시,다가구,20
2022.02,인천광역시,다가구,12
2022.02,전라남도,다가구,89
2022.02,전북특별자치도,다가구,69
2022.02,제주특별자치도,다가구,21
2022.02,충청남도,다가구,342
2022.02,충청북도,다가구,283
2022.03,강원특별자치도,다가구,114
2022.03,경기도,다가구,1315
2022.03,경상남도,다가구,195
2022.03,경상북도,다가구,308
2022.03,광주광역시,다가구,162
2022.03,대구광역시,다가구,142
2022.03,대전광역시,다가구,450
2022.03,부산광역시,다가구,45
2022.03,서울특별시,다가구,175
2022.03,세종특별자치시,다가구,0
2022.03,울산광역시,다가구,28
2022.03,인천광역시,다가구,27
2022.03,전라남도,다가구,137
2022.03,전북특별자치도,다가구,203
2022.03,제주특별자치도,다가구,72
2022.03,충청남도,다가구,348
2022.03,충청북도,다가구,457
2022.04,강원특별자치도,다가구,178
2022.04,경기도,다가구,1046
2022.04,경상남도,다가구,178
2022.04,경상북도,다가구,159
2022.04,광주광역시,다가구,288
2022.04,대구광역시,다가구,124
2022.04,대전광역시,다가구,285
2022.04,부산광역시,다가구,66
2022.04,서울특별시,다가구,183
2022.04,세종특별자치시,다가구,0
2022.04,울산광역시,다가구,37
2022.04,인천광역시,다가구,21
2022.04,전라남도,다가구,97
2022.04,전북특별자치도,다가구,173
2022.04,제주특별자치도,다가구,45
2022.04,충청남도,다가구,387
2022.04,충청북도,다가구,267
2022.05,강원특별자치도,다가구,181
2022.05,경기도,다가구,1035
2022.05,경상남도,다가구,100
2022.05,경상북도,다가구,121
2022.05,광주광역시,다가구,217
2022.05,대구광역시,다가구,59
2022.05,대전광역시,다가구,309
2022.05,부산광역시,다가구,25
2022.05,서울특별시,다가구,196
2022.05,세종특별자치시,다가구,0
2022.05,울산광역시,다가구,42
2022.05,인천광역시,다가구,10
2022.05,전라남도,다가구,87
2022.05,전북특별자치도,다가구,90
2022.05,제주특별자치도,다가구,79
2022.05,충청남도,다가구,244
2022.05,충청북도,다가구,260
2022.06,강원특별자치도,다가구,97
2022.06,경기도,다가구,674
2022.06,경상남도,다가구,114
2022.06,경상북도,다가구,95
2022.06,광주광역시,다가구,111
2022.06,대구광역시,다가구,90
2022.06,대전광역시,다가구,348
2022.06,부산광역시,다가구,13
2022.06,서울특별시,다가구,92
2022.06,세종특별자치시,다가구,9
2022.06,울산광역시,다가구,19
2022.06,인천광역시,다가구,23
2022.06,전라남도,다가구,95
2022.06,전북특별자치도,다가구,105
2022.06,제주특별자치도,다가구,78
2022.06,충청남도,다가구,238
2022.06,충청북도,다가구,131
2022.07,강원특별자치도,다가구,90
2022.07,경기도,다가구,990
2022.07,경상남도,다가구,44
2022.07,경상북도,다가구,79
2022.07,광주광역시,다가구,102
2022.07,대구광역시,다가구,117
2022.07,대전광역시,다가구,240
2022.07,부산광역시,다가구,38
2022.07,서울특별시,다가구,138
2022.07,세종특별자치시,다가구,0
2022.07,울산광역시,다가구,7
2022.07,인천광역시,다가구,18
2022.07,전라남도,다가구,58
2022.07,전북특별자치도,다가구,61
2022.07,제주특별자치도,다가구,51
2022.07,충청남도,다가구,193
2022.07,충청북도,다가구,114
2022.08,강원특별자치도,다가구,46
2022.08,경기도,다가구,786
2022.08,경상남도,다가구,99
2022.08,경상북도,다가구,49
2022.08,광주광역시,다가구,93
2022.08,대구광역시,다가구,167
2022.08,대전광역시,다가구,278
2022.08,부산광역시,다가구,24
2022.08,서울특별시,다가구,126
2022.08,세종특별자치시,다가구,0
2022.08,울산광역시,다가구,11
2022.08,인천광역시,다가구,18
2022.08,전라남도,다가구,75
2022.08,전북특별자치도,다가구,181
2022.08,제주특별자치도,다가구,60
2022.08,충청남도,다가구,313
2022.08,충청북도,다가구,157
2022.09,강원특별자치도,다가구,42
2022.09,경기도,다가구,697
2022.09,경상남도,다가구,110
2022.09,경상북도,다가구,107
2022.09,광주광역시,다가구,168
2022.09,대구광역시,다가구,94
2022.09,대전광역시,다가구,284
2022.09,부산광역시,다가구,30
2022.09,서울특별시,다가구,109
2022.09,세종특별자치시,다가구,3
2022.09,울산광역시,다가구,6
2022.09,인천광역시,다가구,17
2022.09,전라남도,다가구,66
2022.09,전북특별자치도,다가구,109
2022.09,제주특별자치도,다가구,25
2022.09,충청남도,다가구,180
2022.09,충청북도,다가구,141
2022.10,강원특별자치도,다가구,67
2022.10,경기도,다가구,470
2022.10,경상남도,다가구,76
2022.10,경상북도,다가구,72
2022.10,광주광역시,다가구,70
2022.10,대구광역시,다가구,25
2022.10,대전광역시,다가구,191
2022.10,부산광역시,다가구,15
2022.10,서울특별시,다가구,126
2022.10,세종특별자치시,다가구,0
2022.10,울산광역시,다가구,7
2022.10,인천광역시,다가구,15
2022.10,전라남도,다가구,33
2022.10,전북특별자치도,다가구,180
2022.10,제주특별자치도,다가구,59
2022.10,충청남도,다가구,134
2022.10,충청북도,다가구,140
2022.11,강원특별자치도,다가구,37
2022.11,경기도,다가구,587
2022.11,경상남도,다가구,94
2022.11,경상북도,다가구,44
2022.11,광주광역시,다가구,63
2022.11,대구광역시,다가구,46
2022.11,대전광역시,다가구,140
2022.11,부산광역시,다가구,20
2022.11,서울특별시,다가구,66
2022.11,세종특별자치시,다가구,0
2022.11,울산광역시,다가구,15
2022.11,인천광역시,다가구,24
2022.11,전라남도,다가구,53
2022.11,전북특별자치도,다가구,46
2022.11,제주특별자치도,다가구,36
2022.11,충청남도,다가구,100
2022.11,충청북도,다가구,74
2022.12,강원특별자치도,다가구,37
2022.12,경기도,다가구,322
2022.12,경상남도,다가구,197
2022.12,경상북도,다가구,58
2022.12,광주광역시,다가구,64
2022.12,대구광역시,다가구,31
2022.12,대전광역시,다가구,110
2022.12,부산광역시,다가구,9
2022.12,서울특별시,다가구,33
2022.12,세종특별자치시,다가구,0
2022.12,울산광역시,다가구,6
2022.12,인천광역시,다가구,4
2022.12,전라남도,다가구,70
2022.12,전북특별자치도,다가구,12
2022.12,제주특별자치도,다가구,32
2022.12,충청남도,다가구,44
2022.12,충청북도,다가구,34
2023.01,강원특별자치도,다가구,8
2023.01,경기도,다가구,169
2023.01,경상남도,다가구,93
2023.01,경상북도,다가구,24
2023.01,광주광역시,다가구,11
2023.01,대구광역시,다가구,25
2023.01,대전광역시,다가구,69
2023.01,부산광역시,다가구,9
2023.01,서울특별시,다가구,29
2023.01,세종특별자치시,다가구,0
2023.01,울산광역시,다가구,0
2023.01,인천광역시,다가구,4
2023.01,전라남도,다가구,25
2023.01,전북특별자치도,다가구,67
2023.01,제주특별자치도,다가구,10
2023.01,충청남도,다가구,24
2023.01,충청북도,다가구,38
2023.02,강원특별자치도,다가구,46
2023.02,경기도,다가구,304
2023.02,경상남도,다가구,134
2023.02,경상북도,다가구,64
2023.02,광주광역시,다가구,38
2023.02,대구광역시,다가구,29
2023.02,대전광역시,다가구,61
2023.02,부산광역시,다가구,5
2023.02,서울특별시,다가구,42
2023.02,세종특별자치시,다가구,0
2023.02,울산광역시,다가구,2
2023.02,인천광역시,다가구,0
2023.02,전라남도,다가구,19
2023.02,전북특별자치도,다가구,64
2023.02,제주특별자치도,다가구,40
2023.02,충청남도,다가구,208
2023.02,충청북도,다가구,106
2023.03,강원특별자치도,다가구,81
2023.03,경기도,다가구,478
2023.03,경상남도,다가구,84
2023.03,경상북도,다가구,237
2023.03,광주광역시,다가구,52
2023.03,대구광역시,다가구,5
2023.03,대전광역시,다가구,124
2023.03,부산광역시,다가구,29
2023.03,서울특별시,다가구,82
2023.03,세종특별자치시,다가구,0
2023.03,울산광역시,다가구,16
2023.03,인천광역시,다가구,36
2023.03,전라남도,다가구,50
2023.03,전북특별자치도,다가구,75
2023.03,제주특별자치도,다가구,19
2023.03,충청남도,다가구,137
2023.03,충청북도,다가구,139
2023.04,강원특별자치도,다가구,67
2023.04,경기도,다가구,329
2023.04,경상남도,다가구,65
2023.04,경상북도,다가구,8
2023.04,광주광역시,다가구,46
2023.04,대구광역시,다가구,18
2023.04,대전광역시,다가구,31
2023.04,부산광역시,다가구,5
2023.04,서울특별시,다가구,85
2023.04,세종특별자치시,다가구,37
2023.04,울산광역시,다가구,3
2023.04,인천광역시,다가구,22
2023.04,전라남도,다가구,32
2023.04,전북특별자치도,다가구,67
2023.04,제주특별자치도,다가구,15
2023.04,충청남도,다가구,53
2023.04,충청북도,다가구,208
2023.05,강원특별자치도,다가구,79
2023.05,경기도,다가구,448
2023.05,경상남도,다가구,29
2023.05,경상북도,다가구,54
2023.05,광주광역시,다가구,79
2023.05,대구광역시,다가구,30
2023.05,대전광역시,다가구,88
2023.05,부산광역시,다가구,0
2023.05,서울특별시,다가구,79
2023.05,세종특별자치시,다가구,0
2023.05,울산광역시,다가구,10
2023.05,인천광역시,다가구,10
2023.05,전라남도,다가구,41
2023.05,전북특별자치도,다가구,24
2023.05,제주특별자치도,다가구,23
2023.05,충청남도,다가구,77
2023.05,충청북도,다가구,70
2023.06,강원특별자치도,다가구,54
2023.06,경기도,다가구,349
2023.06,경상남도,다가구,69
2023.06,경상북도,다가구,91
2023.06,광주광역시,다가구,95
2023.06,대구광역시,다가구,74
2023.06,대전광역시,다가구,38
2023.06,부산광역시,다가구,6
2023.06,서울특별시,다가구,50
2023.06,세종특별자치시,다가구,0
2023.06,울산광역시,다가구,3
2023.06,인천광역시,다가구,7
2023.06,전라남도,다가구,50
2023.06,전북특별자치도,다가구,20
2023.06,제주특별자치도,다가구,11
2023.06,충청남도,다가구,9
2023.06,충청북도,다가구,234
2023.07,강원특별자치도,다가구,25
2023.07,경기도,다가구,298
2023.07,경상남도,다가구,20
2023.07,경상북도,다가구,51
2023.07,광주광역시,다가구,22
2023.07,대구광역시,다가구,8
2023.07,대전광역시,다가구,59
2023.07,부산광역시,다가구,7
2023.07,서울특별시,다가구,46
2023.07,세종특별자치시,다가구,0
2023.07,울산광역시,다가구,3
2023.07,인천광역시,다가구,0
2023.07,전라남도,다가구,12
2023.07,전북특별자치도,다가구,5
2023.07,제주특별자치도,다가구,7
2023.07,충청남도,다가구,57
2023.07,충청북도,다가구,141
2023.08,강원특별자치도,다가구,34
2023.08,경기도,다가구,259
2023.08,경상남도,다가구,34
2023.08,경상북도,다가구,52
2023.08,광주광역시,다가구,5
2023.08,대구광역시,다가구,20
2023.08,대전광역시,다가구,27
2023.08,부산광역시,다가구,3
2023.08,서울특별시,다가구,23
2023.08,세종특별자치시,다가구,0
2023.08,울산광역시,다가구,8
2023.08,인천광역시,다가구,18
2023.08,전라남도,다가구,2
2023.08,전북특별자치도,다가구,14
2023.08,제주특별자치도,다가구,28
2023.08,충청남도,다가구,37
2023.08,충청북도,다가구,106
2023.09,강원특별자치도,다가구,35
2023.09,경기도,다가구,362
2023.09,경상남도,다가구,24
2023.09,경상북도,다가구,137
2023.09,광주광역시,다가구,41
2023.09,대구광역시,다가구,33
2023.09,대전광역시,다가구,75
2023.09,부산광역시,다가구,5
2023.09,서울특별시,다가구,35
2023.09,세종특별자치시,다가구,0
2023.09,울산광역시,다가구,12
2023.09,인천광역시,다가구,13
2023.09,전라남도,다가구,50
2023.09,전북특별자치도,다가구,23
2023.09,제주특별자치도,다가구,32
2023.09,충청남도,다가구,56
2023.09,충청북도,다가구,119
2023.10,강원특별자치도,다가구,35
2023.10,경기도,다가구,151
2023.10,경상남도,다가구,19
2023.10,경상북도,다가구,73
2023.10,광주광역시,다가구,53
2023.10,대구광역시,다가구,23
2023.10,대전광역시,다가구,79
2023.10,부산광역시,다가구,5
2023.10,서울특별시,다가구,31
2023.10,세종특별자치시,다가구,0
2023.10,울산광역시,다가구,6
2023.10,인천광역시,다가구,17
2023.10,전라남도,다가구,23
2023.10,전북특별자치도,다가구,16
2023.10,제주특별자치도,다가구,12
2023.10,충청남도,다가구,115
2023.10,충청북도,다가구,49
2023.11,강원특별자치도,다가구,53
2023.11,경기도,다가구,331
2023.11,경상남도,다가구,70
2023.11,경상북도,다가구,80
2023.11,광주광역시,다가구,11
2023.11,대구광역시,다가구,8
2023.11,대전광역시,다가구,15
2023.11,부산광역시,다가구,11
2023.11,서울특별시,다가구,25
2023.11,세종특별자치시,다가구,0
2023.11,울산광역시,다가구,3
2023.11,인천광역시,다가구,5
2023.11,전라남도,다가구,29
2023.11,전북특별자치도,다가구,3
2023.11,제주특별자치도,다가구,38
2023.11,충청남도,다가구,49
2023.11,충청북도,다가구,43
2023.12,강원특별자치도,다가구,13
2023.12,경기도,다가구,112
2023.12,경상남도,다가구,22
2023.12,경상북도,다가구,143
2023.12,광주광역시,다가구,11
2023.12,대구광역시,다가구,0
2023.12,대전광역시,다가구,34
2023.12,부산광역시,다가구,0
2023.12,서울특별시,다가구,20
2023.12,세종특별자치시,다가구,0
2023.12,울산광역시,다가구,2
2023.12,인천광역시,다가구,3
2023.12,전라남도,다가구,36
2023.12,전북특별자치도,다가구,13
2023.12,제주특별자치도,다가구,9
2023.12,충청남도,다가구,59
2023.12,충청북도,다가구,93
2024.01,강원특별자치도,다가구,60
2024.01,경기도,다가구,86
2024.01,경상남도,다가구,23
2024.01,경상북도,다가구,85
2024.01,광주광역시,다가구,37
2024.01,대구광역시,다가구,5
2024.01,대전광역시,다가구,15
2024.01,부산광역시,다가구,6
2024.01,서울특별시,다가구,38
2024.01,세종특별자치시,다가구,0
2024.01,울산광역시,다가구,2
2024.01,인천광역시,다가구,5
2024.01,전라남도,다가구,67
2024.01,전북특별자치도,다가구,0
2024.01,제주특별자치도,다가구,4
2024.01,충청남도,다가구,9
2024.01,충청북도,다가구,13
2024.02,강원특별자치도,다가구,79
2024.02,경기도,다가구,205
2024.02,경상남도,다가구,43
2024.02,경상북도,다가구,40
2024.02,광주광역시,다가구,0
2024.02,대구광역시,다가구,0
2024.02,대전광역시,다가구,20
2024.02,부산광역시,다가구,3
2024.02,서울특별시,다가구,26
2024.02,세종특별자치시,다가구,0
2024.02,울산광역시,다가구,2
2024.02,인천광역시,다가구,8
2024.02,전라남도,다가구,69
2024.02,전북특별자치도,다가구,7
2024.02,제주특별자치도,다가구,9
2024.02,충청남도,다가구,26
2024.02,충청북도,다가구,69
2024.03,강원특별자치도,다가구,71
2024.03,경기도,다가구,259
2024.03,경상남도,다가구,52
2024.03,경상북도,다가구,78
2024.03,광주광역시,다가구,14
2024.03,대구광역시,다가구,9
2024.03,대전광역시,다가구,56
2024.03,부산광역시,다가구,6
2024.03,서울특별시,다가구,78
2024.03,세종특별자치시,다가구,0
2024.03,울산광역시,다가구,26
2024.03,인천광역시,다가구,8
2024.03,전라남도,다가구,28
2024.03,전북특별자치도,다가구,39
2024.03,제주특별자치도,다가구,37
2024.03,충청남도,다가구,101
2024.03,충청북도,다가구,81
2024.04,강원특별자치도,다가구,45
2024.04,경기도,다가구,254
2024.04,경상남도,다가구,95
2024.04,경상북도,다가구,52
2024.04,광주광역시,다가구,11
2024.04,대구광역시,다가구,48
2024.04,대전광역시,다가구,43
2024.04,부산광역시,다가구,13
2024.04,서울특별시,다가구,44
2024.04,세종특별자치시,다가구,0
2024.04,울산광역시,다가구,15
2024.04,인천광역시,다가구,21
2024.04,전라남도,다가구,35
2024.04,전북특별자치도,다가구,47
2024.04,제주특별자치도,다가구,16
2024.04,충청남도,다가구,58
2024.04,충청북도,다가구,91
2024.05,강원특별자치도,다가구,14
2024.05,경기도,다가구,331
2024.05,경상남도,다가구,66
2024.05,경상북도,다가구,70
2024.05,광주광역시,다가구,42
2024.05,대구광역시,다가구,34
2024.05,대전광역시,다가구,28
2024.05,부산광역시,다가구,6
2024.05,서울특별시,다가구,55
2024.05,세종특별자치시,다가구,0
2024.05,울산광역시,다가구,5
2024.05,인천광역시,다가구,9
2024.05,전라남도,다가구,59
2024.05,전북특별자치도,다가구,13
2024.05,제주특별자치도,다가구,19
2024.05,충청남도,다가구,19
2024.05,충청북도,다가구,34
2024.06,강원특별자치도,다가구,37
2024.06,경기도,다가구,142
2024.06,경상남도,다가구,65
2024.06,경상북도,다가구,12
2024.06,광주광역시,다가구,12
2024.06,대구광역시,다가구,0
2024.06,대전광역시,다가구,31
2024.06,부산광역시,다가구,3
2024.06,서울특별시,다가구,48
2024.06,세종특별자치시,다가구,0
2024.06,울산광역시,다가구,2
2024.06,인천광역시,다가구,25
2024.06,전라남도,다가구,30
2024.06,전북특별자치도,다가구,38
2024.06,제주특별자치도,다가구,7
2024.06,충청남도,다가구,28
2024.06,충청북도,다가구,81
2024.07,강원특별자치도,다가구,62
2024.07,경기도,다가구,179
2024.07,경상남도,다가구,63
2024.07,경상북도,다가구,90
2024.07,광주광역시,다가구,10
2024.07,대구광역시,다가구,19
2024.07,대전광역시,다가구,38
2024.07,부산광역시,다가구,8
2024.07,서울특별시,다가구,23
2024.07,세종특별자치시,다가구,0
2024.07,울산광역시,다가구,13
2024.07,인천광역시,다가구,7
2024.07,전라남도,다가구,59
2024.07,전북특별자치도,다가구,59
2024.07,제주특별자치도,다가구,35
2024.07,충청남도,다가구,61
2024.07,충청북도,다가구,56
2024.08,강원특별자치도,다가구,40
2024.08,경기도,다가구,213
2024.08,경상남도,다가구,30
2024.08,경상북도,다가구,55
2024.08,광주광역시,다가구,38
2024.08,대구광역시,다가구,0
2024.08,대전광역시,다가구,37
2024.08,부산광역시,다가구,3
2024.08,서울특별시,다가구,49
2024.08,세종특별자치시,다가구,0
2024.08,울산광역시,다가구,7
2024.08,인천광역시,다가구,24
2024.08,전라남도,다가구,61
2024.08,전북특별자치도,다가구,34
2024.08,제주특별자치도,다가구,12
2024.08,충청남도,다가구,71
2024.08,충청북도,다가구,30
2024.09,강원특별자치도,다가구,9
2024.09,경기도,다가구,133
2024.09,경상남도,다가구,25
2024.09,경상북도,다가구,25
2024.09,광주광역시,다가구,0
2024.09,대구광역시,다가구,2
2024.09,대전광역시,다가구,14
2024.09,부산광역시,다가구,8
2024.09,서울특별시,다가구,25
2024.09,세종특별자치시,다가구,0
2024.09,울산광역시,다가구,0
2024.09,인천광역시,다가구,9
2024.09,전라남도,다가구,19
2024.09,전북특별자치도,다가구,27
2024.09,제주특별자치도,다가구,7
2024.09,충청남도,다가구,34
2024.09,충청북도,다가구,22
2024.10,강원특별자치도,다가구,46
2024.10,경기도,다가구,226
2024.10,경상남도,다가구,33
2024.10,경상북도,다가구,52
2024.10,광주광역시,다가구,3
2024.10,대구광역시,다가구,38
2024.10,대전광역시,다가구,28
2024.10,부산광역시,다가구,4
2024.10,서울특별시,다가구,40
2024.10,세종특별자치시,다가구,0
2024.10,울산광역시,다가구,16
2024.10,인천광역시,다가구,10
2024.10,전라남도,다가구,40
2024.10,전북특별자치도,다가구,14
2024.10,제주특별자치도,다가구,16
2024.10,충청남도,다가구,36
2024.10,충청북도,다가구,65
2024.11,강원특별자치도,다가구,38
2024.11,경기도,다가구,171
2024.11,경상남도,다가구,61
2024.11,경상북도,다가구,84
2024.11,광주광역시,다가구,32
2024.11,대구광역시,다가구,36
2024.11,대전광역시,다가구,2
2024.11,부산광역시,다가구,3
2024.11,서울특별시,다가구,31
2024.11,세종특별자치시,다가구,0
2024.11,울산광역시,다가구,5
2024.11,인천광역시,다가구,26
2024.11,전라남도,다가구,48
2024.11,전북특별자치도,다가구,39
2024.11,제주특별자치도,다가구,27
2024.11,충청남도,다가구,25
2024.11,충청북도,다가구,36
2024.12,강원특별자치도,다가구,10
2024.12,경기도,다가구,22
2024.12,경상남도,다가구,20
2024.12,경상북도,다가구,133
2024.12,광주광역시,다가구,0
2024.12,대구광역시,다가구,27
2024.12,대전광역시,다가구,0
2024.12,부산광역시,다가구,6
2024.12,서울특별시,다가구,8
2024.12,세종특별자치시,다가구,0
2024.12,울산광역시,다가구,12
2024.12,인천광역시,다가구,19
2024.12,전라남도,다가구,28
2024.12,전북특별자치도,다가구,15
2024.12,제주특별자치도,다가구,13
2024.12,충청남도,다가구,5
2024.12,충청북도,다가구,24
2025.01,강원특별자치도,다가구,7
2025.01,경기도,다가구,85
2025.01,경상남도,다가구,3
2025.01,경상북도,다가구,48
2025.01,광주광역시,다가구,2
2025.01,대구광역시,다가구,15
2025.01,대전광역시,다가구,5
2025.01,부산광역시,다가구,0
2025.01,서울특별시,다가구,16
2025.01,세종특별자치시,다가구,0
2025.01,울산광역시,다가구,0
2025.01,인천광역시,다가구,0
2025.01,전라남도,다가구,15
2025.01,전북특별자치도,다가구,0
2025.01,제주특별자치도,다가구,20
2025.01,충청남도,다가구,10
2025.01,충청북도,다가구,40
2025.02,강원특별자치도,다가구,17
2025.02,경기도,다가구,97
2025.02,경상남도,다가구,38
2025.02,경상북도,다가구,72
2025.02,광주광역시,다가구,17
2025.02,대구광역시,다가구,0
2025.02,대전광역시,다가구,0
2025.02,부산광역시,다가구,4
2025.02,서울특별시,다가구,17
2025.02,세종특별자치시,다가구,0
2025.02,울산광역시,다가구,18
2025.02,인천광역시,다가구,16
2025.02,전라남도,다가구,34
2025.02,전북특별자치도,다가구,6
2025.02,제주특별자치도,다가구,14
2025.02,충청남도,다가구,37
2025.02,충청북도,다가구,85
2025.03,강원특별자치도,다가구,10
2025.03,경기도,다가구,279
2025.03,경상남도,다가구,64
2025.03,경상북도,다가구,162
2025.03,광주광역시,다가구,12
2025.03,대구광역시,다가구,15
2025.03,대전광역시,다가구,41
2025.03,부산광역시,다가구,0
2025.03,서울특별시,다가구,43
2025.03,세종특별자치시,다가구,0
2025.03,울산광역시,다가구,7
2025.03,인천광역시,다가구,23
2025.03,전라남도,다가구,8
2025.03,전북특별자치도,다가구,14
2025.03,제주특별자치도,다가구,2
2025.03,충청남도,다가구,17
2025.03,충청북도,다가구,99
2025.04,강원특별자치도,다가구,41
2025.04,경기도,다가구,247
2025.04,경상남도,다가구,58
2025.04,경상북도,다가구,96
2025.04,광주광역시,다가구,50
2025.04,대구광역시,다가구,6
2025.04,대전광역시,다가구,28
2025.04,부산광역시,다가구,10
2025.04,서울특별시,다가구,75
2025.04,세종특별자치시,다가구,0
2025.04,울산광역시,다가구,10
2025.04,인천광역시,다가구,47
2025.04,전라남도,다가구,23
2025.04,전북특별자치도,다가구,38
2025.04,제주특별자치도,다가구,37
2025.04,충청남도,다가구,54
2025.04,충청북도,다가구,66
2025.05,강원특별자치도,다가구,36
2025.05,경기도,다가구,235
2025.05,경상남도,다가구,55
2025.05,경상북도,다가구,78
2025.05,광주광역시,다가구,15
2025.05,대구광역시,다가구,27
2025.05,대전광역시,다가구,45
2025.05,부산광역시,다가구,2
2025.05,서울특별시,다가구,72
2025.05,세종특별자치시,다가구,6
2025.05,울산광역시,다가구,2
2025.05,인천광역시,다가구,22
2025.05,전라남도,다가구,23
2025.05,전북특별자치도,다가구,18
2025.05,제주특별자치도,다가구,21
2025.05,충청남도,다가구,80
2025.05,충청북도,다가구,142
2025.06,강원특별자치도,다가구,37
2025.06,경기도,다가구,208
2025.06,경상남도,다가구,53
2025.06,경상북도,다가구,27
2025.06,광주광역시,다가구,0
2025.06,대구광역시,다가구,0
2025.06,대전광역시,다가구,9
2025.06,부산광역시,다가구,4
2025.06,서울특별시,다가구,28
2025.06,세종특별자치시,다가구,0
